module name,license,repository
@babel/helpers@7.16.3,MIT,https://github.com/babel/babel
@babel/highlight@7.16.0,MIT,https://github.com/babel/babel
@babel/parser@7.16.3,MIT,https://github.com/babel/babel
@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-async-generator-functions@7.14.7,MIT,https://github.com/babel/babel
@babel/plugin-proposal-class-properties@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-class-static-block@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-dynamic-import@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-export-namespace-from@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-json-strings@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-logical-assignment-operators@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-nullish-coalescing-operator@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-numeric-separator@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-object-rest-spread@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-optional-catch-binding@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-optional-chaining@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-private-methods@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-private-property-in-object@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-proposal-unicode-property-regex@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-syntax-async-generators@7.8.4,MIT,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-async-generators
@babel/plugin-syntax-class-properties@7.12.13,MIT,https://github.com/babel/babel
@babel/plugin-syntax-class-static-block@7.14.5,MIT,https://github.com/babel/babel
@babel/plugin-syntax-dynamic-import@7.8.3,MIT,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import
@babel/plugin-syntax-export-namespace-from@7.8.3,MIT,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-export-namespace-from
@babel/plugin-syntax-json-strings@7.8.3,MIT,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-json-strings
@babel/plugin-syntax-logical-assignment-operators@7.10.4,MIT,https://github.com/babel/babel
@babel/plugin-syntax-nullish-coalescing-operator@7.8.3,MIT,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-nullish-coalescing-operator
@babel/plugin-syntax-numeric-separator@7.10.4,MIT,https://github.com/babel/babel
@babel/plugin-syntax-object-rest-spread@7.8.3,MIT,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread
@babel/plugin-syntax-optional-catch-binding@7.8.3,MIT,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-catch-binding
@babel/plugin-syntax-optional-chaining@7.8.3,MIT,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-chaining
@babel/plugin-syntax-private-property-in-object@7.14.5,MIT,https://github.com/babel/babel
@babel/plugin-syntax-top-level-await@7.14.5,MIT,https://github.com/babel/babel
@babel/plugin-transform-arrow-functions@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-async-to-generator@7.14.5,MIT,https://github.com/babel/babel
@babel/plugin-transform-block-scoped-functions@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-block-scoping@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-classes@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-computed-properties@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-destructuring@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-dotall-regex@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-duplicate-keys@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-exponentiation-operator@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-for-of@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-function-name@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-literals@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-member-expression-literals@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-modules-amd@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-modules-commonjs@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-modules-systemjs@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-modules-umd@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-named-capturing-groups-regex@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-new-target@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-object-super@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-parameters@7.16.3,MIT,https://github.com/babel/babel
@babel/plugin-transform-property-literals@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-regenerator@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-reserved-words@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-runtime@7.14.5,MIT,https://github.com/babel/babel
@babel/plugin-transform-shorthand-properties@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-spread@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-sticky-regex@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-template-literals@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-typeof-symbol@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-unicode-escapes@7.16.0,MIT,https://github.com/babel/babel
@babel/plugin-transform-unicode-regex@7.16.0,MIT,https://github.com/babel/babel
@babel/preset-env@7.14.8,MIT,https://github.com/babel/babel
@babel/preset-modules@0.1.5,MIT,https://github.com/babel/preset-modules
@babel/runtime-corejs3@7.16.3,MIT,https://github.com/babel/babel
@babel/runtime@7.14.8,MIT,https://github.com/babel/babel
@babel/template@7.14.5,MIT,https://github.com/babel/babel
@babel/template@7.16.0,MIT,https://github.com/babel/babel
@babel/traverse@7.16.3,MIT,https://github.com/babel/babel
@babel/types@7.16.0,MIT,https://github.com/babel/babel
@colors/colors@1.5.0,MIT,https://github.com/DABH/colors.js
@csstools/convert-colors@1.4.0,CC0-1.0,https://github.com/jonathantneal/convert-colors
@discoveryjs/json-ext@0.5.3,MIT,https://github.com/discoveryjs/json-ext
@eslint/eslintrc@0.4.3,MIT,https://github.com/eslint/eslintrc
@fortawesome/fontawesome-free@5.15.4,(CC-BY-4.0 AND OFL-1.1 AND MIT),https://github.com/FortAwesome/Font-Awesome
@humanwhocodes/config-array@0.5.0,Apache-2.0,https://github.com/humanwhocodes/config-array
@humanwhocodes/object-schema@1.2.1,BSD-3-Clause,https://github.com/humanwhocodes/object-schema
@istanbuljs/schema@0.1.3,MIT,https://github.com/istanbuljs/schema
@jridgewell/resolve-uri@1.0.0,MIT,https://github.com/jridgewell/resolve-uri
@jsdevtools/coverage-istanbul-loader@3.0.5,MIT,https://github.com/JS-DevTools/coverage-istanbul-loader
@locl/cli@1.0.0,AGPL-3.0-or-later,https://github.com/loclapp/locl
@microsoft/fast-animation@4.1.9,MIT,https://github.com/Microsoft/fast
@microsoft/fast-element@1.9.0,MIT,https://github.com/Microsoft/fast
@microsoft/fast-foundation@2.41.1,MIT,https://github.com/Microsoft/fast
@microsoft/fast-web-utilities@5.2.0,MIT,https://github.com/Microsoft/fast
@ngtools/webpack@12.2.13,MIT,https://github.com/angular/angular-cli
@nodelib/fs.scandir@2.1.5,MIT,https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.scandir
@nodelib/fs.stat@2.0.5,MIT,https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat
@nodelib/fs.walk@1.2.8,MIT,https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.walk
@npmcli/git@2.1.0,ISC,https://github.com/npm/git
@npmcli/installed-package-contents@1.0.7,ISC,https://github.com/npm/installed-package-contents
@npmcli/move-file@1.1.2,MIT,https://github.com/npm/move-file
@npmcli/node-gyp@1.0.3,ISC,https://github.com/npm/node-gyp
@npmcli/promise-spawn@1.3.2,ISC,https://github.com/npm/promise-spawn
@npmcli/run-script@1.8.6,ISC,https://github.com/npm/run-script
@nrwl/devkit@12.6.0,MIT,https://github.com/nrwl/nx
@nrwl/tao@12.6.0,MIT,https://github.com/nrwl/nx
@rollup/plugin-commonjs@20.0.0,MIT,https://github.com/rollup/plugins
@rollup/plugin-json@4.1.0,MIT,https://github.com/rollup/plugins
@rollup/plugin-node-resolve@13.0.6,MIT,https://github.com/rollup/plugins
@rollup/pluginutils@3.1.0,MIT,https://github.com/rollup/plugins
@schematics/angular@12.2.13,MIT,https://github.com/angular/angular-cli
@socket.io/base64-arraybuffer@1.0.2,MIT,https://github.com/socketio/base64-arraybuffer
@tootallnate/once@1.1.2,MIT,https://github.com/TooTallNate/once
@trysound/sax@0.2.0,ISC,https://github.com/svg/sax
@types/component-emitter@1.2.11,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/cookie@0.4.1,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/cors@2.8.12,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/eslint-scope@3.7.1,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/eslint@7.29.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/estree@0.0.39,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/estree@0.0.50,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/file-saver@2.0.3,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/glob@7.2.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/jasmine@3.8.2,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/json-schema@7.0.9,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/json5@0.0.29,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/minimatch@3.0.5,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/minimist@1.2.2,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/node@12.20.37,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/normalize-package-data@2.4.1,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/parse-json@4.0.0,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/resolve@1.17.1,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/source-list-map@0.1.2,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/uuid@8.3.1,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/webpack-sources@0.1.9,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@types/xmldom@0.1.31,MIT,https://github.com/DefinitelyTyped/DefinitelyTyped
@typescript-eslint/eslint-plugin@4.28.2,MIT,https://github.com/typescript-eslint/typescript-eslint
@typescript-eslint/experimental-utils@4.28.2,MIT,https://github.com/typescript-eslint/typescript-eslint
@typescript-eslint/parser@4.28.2,BSD-2-Clause,https://github.com/typescript-eslint/typescript-eslint
@typescript-eslint/scope-manager@4.28.2,MIT,https://github.com/typescript-eslint/typescript-eslint
@typescript-eslint/types@4.28.2,MIT,https://github.com/typescript-eslint/typescript-eslint
@typescript-eslint/typescript-estree@4.28.2,BSD-2-Clause,https://github.com/typescript-eslint/typescript-eslint
@typescript-eslint/visitor-keys@4.28.2,MIT,https://github.com/typescript-eslint/typescript-eslint
@webassemblyjs/ast@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@webassemblyjs/floating-point-hex-parser@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@webassemblyjs/helper-api-error@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@webassemblyjs/helper-buffer@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@webassemblyjs/helper-numbers@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@webassemblyjs/helper-wasm-bytecode@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@webassemblyjs/helper-wasm-section@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@webassemblyjs/ieee754@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@webassemblyjs/leb128@1.11.1,Apache-2.0,https://github.com/xtuc/webassemblyjs
@webassemblyjs/utf8@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@webassemblyjs/wasm-edit@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@webassemblyjs/wasm-gen@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@webassemblyjs/wasm-opt@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@webassemblyjs/wasm-parser@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@webassemblyjs/wast-printer@1.11.1,MIT,https://github.com/xtuc/webassemblyjs
@xtuc/ieee754@1.2.0,BSD-3-Clause,https://github.com/feross/ieee754
@xtuc/long@4.2.2,Apache-2.0,https://github.com/dcodeIO/long.js
@yarnpkg/lockfile@1.1.0,BSD-2-Clause,https://github.com/yarnpkg/yarn/blob/master/packages/lockfile
abab@2.0.5,BSD-3-Clause,https://github.com/jsdom/abab
abbrev@1.1.1,ISC,https://github.com/isaacs/abbrev-js
accepts@1.3.7,MIT,https://github.com/jshttp/accepts
acorn-import-assertions@1.8.0,MIT,https://github.com/xtuc/acorn-import-assertions
acorn-jsx@5.3.2,MIT,https://github.com/acornjs/acorn-jsx
acorn@7.4.1,MIT,https://github.com/acornjs/acorn
acorn@8.6.0,MIT,https://github.com/acornjs/acorn
add-matchers@0.6.2,MIT,https://github.com/JamieMason/add-matchers
adjust-sourcemap-loader@4.0.0,MIT,https://github.com/bholloway/adjust-sourcemap-loader
agent-base@6.0.2,MIT,https://github.com/TooTallNate/node-agent-base
agentkeepalive@4.1.4,MIT,https://github.com/node-modules/agentkeepalive
aggregate-error@3.1.0,MIT,https://github.com/sindresorhus/aggregate-error
aggregate-error@4.0.0,MIT,https://github.com/sindresorhus/aggregate-error
ajv-errors@1.0.1,MIT,https://github.com/epoberezkin/ajv-errors
ajv-formats@2.1.0,MIT,https://github.com/ajv-validator/ajv-formats
ajv-keywords@3.5.2,MIT,https://github.com/epoberezkin/ajv-keywords
ajv@6.12.6,MIT,https://github.com/ajv-validator/ajv
ajv@8.6.2,MIT,https://github.com/ajv-validator/ajv
alphanum-sort@1.0.2,MIT,https://github.com/TrySound/alphanum-sort
ansi-colors@3.2.4,MIT,https://github.com/doowb/ansi-colors
ansi-colors@4.1.1,MIT,https://github.com/doowb/ansi-colors
ansi-escapes@4.3.2,MIT,https://github.com/sindresorhus/ansi-escapes
ansi-html@0.0.7,Apache-2.0,https://github.com/Tjatse/ansi-html
ansi-regex@2.1.1,MIT,https://github.com/chalk/ansi-regex
ansi-regex@4.1.1,MIT,https://github.com/chalk/ansi-regex
ansi-regex@5.0.1,MIT,https://github.com/chalk/ansi-regex
ansi-styles@3.2.1,MIT,https://github.com/chalk/ansi-styles
ansi-styles@4.3.0,MIT,https://github.com/chalk/ansi-styles
anymatch@2.0.0,ISC,https://github.com/micromatch/anymatch
anymatch@3.1.2,ISC,https://github.com/micromatch/anymatch
aproba@1.2.0,ISC,https://github.com/iarna/aproba
are-we-there-yet@1.1.7,ISC,https://github.com/iarna/are-we-there-yet
argparse@1.0.10,MIT,https://github.com/nodeca/argparse
aria-query@4.2.2,Apache-2.0,https://github.com/A11yance/aria-query
arr-diff@4.0.0,MIT,https://github.com/jonschlinkert/arr-diff
arr-flatten@1.1.0,MIT,https://github.com/jonschlinkert/arr-flatten
arr-union@3.1.0,MIT,https://github.com/jonschlinkert/arr-union
array-flatten@1.1.1,MIT,https://github.com/blakeembrey/array-flatten
array-flatten@2.1.2,MIT,https://github.com/blakeembrey/array-flatten
array-includes@3.1.4,MIT,https://github.com/es-shims/array-includes
array-union@1.0.2,MIT,https://github.com/sindresorhus/array-union
array-union@2.1.0,MIT,https://github.com/sindresorhus/array-union
array-uniq@1.0.3,MIT,https://github.com/sindresorhus/array-uniq
array-unique@0.3.2,MIT,https://github.com/jonschlinkert/array-unique
array.prototype.flat@1.2.5,MIT,https://github.com/es-shims/Array.prototype.flat
arrify@1.0.1,MIT,https://github.com/sindresorhus/arrify
arrify@3.0.0,MIT,https://github.com/sindresorhus/arrify
asn1@0.2.6,MIT,https://github.com/joyent/node-asn1
assert-plus@1.0.0,MIT,https://github.com/mcavage/node-assert-plus
assign-symbols@1.0.0,MIT,https://github.com/jonschlinkert/assign-symbols
astral-regex@2.0.0,MIT,https://github.com/kevva/astral-regex
async-each@1.0.3,MIT,https://github.com/paulmillr/async-each
async-limiter@1.0.1,MIT,https://github.com/strml/async-limiter
async@0.9.2,MIT,https://github.com/caolan/async
async@2.6.3,MIT,https://github.com/caolan/async
asynckit@0.4.0,MIT,https://github.com/alexindigo/asynckit
at-least-node@1.0.0,ISC,https://github.com/RyanZim/at-least-node
atob@2.1.2,(MIT OR Apache-2.0),git://git.coolaj86.com/coolaj86/atob.js
autoprefixer@9.8.8,MIT,https://github.com/postcss/autoprefixer
aws-sign2@0.7.0,Apache-2.0,https://github.com/mikeal/aws-sign
aws4@1.11.0,MIT,https://github.com/mhart/aws4
axobject-query@2.2.0,Apache-2.0,https://github.com/A11yance/axobject-query
babel-loader@8.2.2,MIT,https://github.com/babel/babel-loader
babel-plugin-dynamic-import-node@2.3.3,MIT,https://github.com/airbnb/babel-plugin-dynamic-import-node
babel-plugin-polyfill-corejs2@0.2.3,MIT,https://github.com/babel/babel-polyfills
babel-plugin-polyfill-corejs3@0.2.5,MIT,https://github.com/babel/babel-polyfills
babel-plugin-polyfill-regenerator@0.2.3,MIT,https://github.com/babel/babel-polyfills
balanced-match@1.0.2,MIT,https://github.com/juliangruber/balanced-match
base64-js@1.5.1,MIT,https://github.com/beatgammit/base64-js
base64id@2.0.0,MIT,https://github.com/faeldt/base64id
base@0.11.2,MIT,https://github.com/node-base/base
batch@0.6.1,MIT,https://github.com/visionmedia/batch
bcrypt-pbkdf@1.0.2,BSD-3-Clause,https://github.com/joyent/node-bcrypt-pbkdf
big.js@5.2.2,MIT,https://github.com/MikeMcl/big.js
binary-extensions@1.13.1,MIT,https://github.com/sindresorhus/binary-extensions
binary-extensions@2.2.0,MIT,https://github.com/sindresorhus/binary-extensions
bindings@1.5.0,MIT,https://github.com/TooTallNate/node-bindings
bl@4.1.0,MIT,https://github.com/rvagg/bl
body-parser@1.19.0,MIT,https://github.com/expressjs/body-parser
bonjour@3.5.0,MIT,https://github.com/watson/bonjour
boolbase@1.0.0,ISC,https://github.com/fb55/boolbase
brace-expansion@1.1.11,MIT,https://github.com/juliangruber/brace-expansion
braces@2.3.2,MIT,https://github.com/micromatch/braces
braces@3.0.2,MIT,https://github.com/micromatch/braces
browserslist@4.18.1,MIT,https://github.com/browserslist/browserslist
buffer-from@1.1.2,MIT,https://github.com/LinusU/buffer-from
buffer-indexof@1.1.1,MIT,https://github.com/soldair/node-buffer-indexof
buffer@5.7.1,MIT,https://github.com/feross/buffer
builtin-modules@3.2.0,MIT,https://github.com/sindresorhus/builtin-modules
builtins@1.0.3,MIT,https://github.com/juliangruber/builtins
bytes@3.0.0,MIT,https://github.com/visionmedia/bytes.js
bytes@3.1.0,MIT,https://github.com/visionmedia/bytes.js
cacache@15.2.0,ISC,https://github.com/npm/cacache
cache-base@1.0.1,MIT,https://github.com/jonschlinkert/cache-base
call-bind@1.0.2,MIT,https://github.com/ljharb/call-bind
callsites@3.1.0,MIT,https://github.com/sindresorhus/callsites
camelcase-keys@7.0.2,MIT,https://github.com/sindresorhus/camelcase-keys
camelcase@5.3.1,MIT,https://github.com/sindresorhus/camelcase
camelcase@6.3.0,MIT,https://github.com/sindresorhus/camelcase
caniuse-api@3.0.0,MIT,https://github.com/nyalab/caniuse-api
caniuse-lite@1.0.30001280,CC-BY-4.0,https://github.com/browserslist/caniuse-lite
canonical-path@1.0.0,MIT,https://github.com/petebacondarwin/node-canonical-path
caseless@0.12.0,Apache-2.0,https://github.com/mikeal/caseless
chalk@2.4.2,MIT,https://github.com/chalk/chalk
chalk@4.1.0,MIT,https://github.com/chalk/chalk
chalk@4.1.2,MIT,https://github.com/chalk/chalk
chardet@0.7.0,MIT,https://github.com/runk/node-chardet
chokidar@2.1.8,MIT,https://github.com/paulmillr/chokidar
chokidar@3.5.2,MIT,https://github.com/paulmillr/chokidar
chownr@2.0.0,ISC,https://github.com/isaacs/chownr
chrome-trace-event@1.0.3,MIT,https://github.com/samccone/chrome-trace-event
circular-dependency-plugin@5.2.2,ISC,https://github.com/aackerman/circular-dependency-plugin
class-utils@0.3.6,MIT,https://github.com/jonschlinkert/class-utils
clean-stack@2.2.0,MIT,https://github.com/sindresorhus/clean-stack
clean-stack@4.1.0,MIT,https://github.com/sindresorhus/clean-stack
cli-cursor@3.1.0,MIT,https://github.com/sindresorhus/cli-cursor
cli-spinners@2.6.1,MIT,https://github.com/sindresorhus/cli-spinners
cli-width@3.0.0,ISC,https://github.com/knownasilya/cli-width
cliui@5.0.0,ISC,https://github.com/yargs/cliui
cliui@7.0.4,ISC,https://github.com/yargs/cliui
clone-deep@4.0.1,MIT,https://github.com/jonschlinkert/clone-deep
clone@1.0.4,MIT,https://github.com/pvorb/node-clone
code-point-at@1.1.0,MIT,https://github.com/sindresorhus/code-point-at
collection-visit@1.0.0,MIT,https://github.com/jonschlinkert/collection-visit
color-convert@1.9.3,MIT,https://github.com/Qix-/color-convert
color-convert@2.0.1,MIT,https://github.com/Qix-/color-convert
color-name@1.1.3,MIT,https://github.com/dfcreative/color-name
color-name@1.1.4,MIT,https://github.com/colorjs/color-name
colord@2.9.1,MIT,https://github.com/omgovich/colord
colorette@1.4.0,MIT,https://github.com/jorgebucaran/colorette
combined-stream@1.0.8,MIT,https://github.com/felixge/node-combined-stream
commander@2.20.3,MIT,https://github.com/tj/commander.js
commander@7.2.0,MIT,https://github.com/tj/commander.js
commander@8.3.0,MIT,https://github.com/tj/commander.js
commondir@1.0.1,MIT,https://github.com/substack/node-commondir
component-emitter@1.3.0,MIT,https://github.com/component/emitter
compressible@2.0.18,MIT,https://github.com/jshttp/compressible
compression@1.7.4,MIT,https://github.com/expressjs/compression
concat-map@0.0.1,MIT,https://github.com/substack/node-concat-map
confusing-browser-globals@1.0.11,MIT,https://github.com/facebook/create-react-app
connect-history-api-fallback@1.6.0,MIT,https://github.com/bripkens/connect-history-api-fallback
connect@3.7.0,MIT,https://github.com/senchalabs/connect
console-control-strings@1.1.0,ISC,https://github.com/iarna/console-control-strings
content-disposition@0.5.3,MIT,https://github.com/jshttp/content-disposition
content-type@1.0.4,MIT,https://github.com/jshttp/content-type
convert-source-map@1.8.0,MIT,https://github.com/thlorenz/convert-source-map
cookie-signature@1.0.6,MIT,https://github.com/visionmedia/node-cookie-signature
cookie@0.4.0,MIT,https://github.com/jshttp/cookie
cookie@0.4.2,MIT,https://github.com/jshttp/cookie
copy-anything@2.0.3,MIT,https://github.com/mesqueeb/copy-anything
copy-descriptor@0.1.1,MIT,https://github.com/jonschlinkert/copy-descriptor
copy-webpack-plugin@9.0.1,MIT,https://github.com/webpack-contrib/copy-webpack-plugin
core-js-compat@3.19.1,MIT,https://github.com/zloirock/core-js
core-js-pure@3.19.1,MIT,https://github.com/zloirock/core-js
