module name,license,repository
color-convert@2.0.1,MIT,https://github.com/Qix-/color-convert
color-name@1.1.3,MIT,https://github.com/dfcreative/color-name
color-name@1.1.4,MIT,https://github.com/colorjs/color-name
color-string@1.6.0,MIT,https://github.com/Qix-/color-string
color@3.0.0,MIT,https://github.com/Qix-/color
colorette@1.4.0,MIT,https://github.com/jorgebucaran/colorette
colors@1.4.0,MIT,https://github.com/Marak/colors.js
colorspace@1.1.2,MIT,https://github.com/3rd-Eden/colorspace
combined-stream@1.0.8,MIT,https://github.com/felixge/node-combined-stream
concat-map@0.0.1,MIT,https://github.com/substack/node-concat-map
convert-source-map@1.8.0,MIT,https://github.com/thlorenz/convert-source-map
cookies@0.7.3,MIT,https://github.com/pillarjs/cookies
core-util-is@1.0.2,MIT,https://github.com/isaacs/core-util-is
dashdash@1.14.1,MIT,https://github.com/trentm/node-dashdash
debug@4.3.2,MIT,https://github.com/visionmedia/debug
decamelize@1.2.0,MIT,https://github.com/sindresorhus/decamelize
delayed-stream@1.0.0,MIT,https://github.com/felixge/node-delayed-stream
depd@1.1.2,MIT,https://github.com/dougwilson/nodejs-depd
dependency-graph@0.11.0,MIT,https://github.com/jriecken/dependency-graph
ecc-jsbn@0.1.2,MIT,https://github.com/quartzjer/ecc-jsbn
electron-to-chromium@1.3.839,ISC,https://github.com/kilian/electron-to-chromium
emoji-regex@7.0.3,MIT,https://github.com/mathiasbynens/emoji-regex
emoji-regex@8.0.0,MIT,https://github.com/mathiasbynens/emoji-regex
enabled@2.0.0,MIT,https://github.com/3rd-Eden/enabled
escalade@3.1.1,MIT,https://github.com/lukeed/escalade
escape-string-regexp@1.0.5,MIT,https://github.com/sindresorhus/escape-string-regexp
exenv-es6@1.1.1,MIT,https://github.com/chrisdholt/exenv-es6
extend@3.0.2,MIT,https://github.com/justmoon/node-extend
extsprintf@1.3.0,MIT,https://github.com/davepacheco/node-extsprintf
fast-deep-equal@3.1.3,MIT,https://github.com/epoberezkin/fast-deep-equal
fast-json-stable-stringify@2.1.0,MIT,https://github.com/epoberezkin/fast-json-stable-stringify
fast-safe-stringify@2.1.1,MIT,https://github.com/davidmarkclements/fast-safe-stringify
fecha@4.2.1,MIT,git+https://taylorhakes@github.com/taylorhakes/fecha
fill-range@7.0.1,MIT,https://github.com/jonschlinkert/fill-range
find-up@3.0.0,MIT,https://github.com/sindresorhus/find-up
find-up@4.1.0,MIT,https://github.com/sindresorhus/find-up
fn.name@1.1.0,MIT,https://github.com/3rd-Eden/fn.name
forever-agent@0.6.1,Apache-2.0,https://github.com/mikeal/forever-agent
form-data@2.3.3,MIT,https://github.com/form-data/form-data
fs.realpath@1.0.0,ISC,https://github.com/isaacs/fs.realpath
fsevents@2.3.2,MIT,https://github.com/fsevents/fsevents
gensync@1.0.0-beta.2,MIT,https://github.com/loganfsmyth/gensync
get-caller-file@2.0.5,ISC,https://github.com/stefanpenner/get-caller-file
getpass@0.1.7,MIT,https://github.com/arekinath/node-getpass
glob-parent@5.1.2,ISC,https://github.com/gulpjs/glob-parent
glob@7.1.7,ISC,https://github.com/isaacs/node-glob
globals@11.12.0,MIT,https://github.com/sindresorhus/globals
har-schema@2.0.0,ISC,https://github.com/ahmadnassri/har-schema
har-validator@5.1.5,MIT,https://github.com/ahmadnassri/node-har-validator
has-flag@3.0.0,MIT,https://github.com/sindresorhus/has-flag
has-flag@4.0.0,MIT,https://github.com/sindresorhus/has-flag
hex-rgb@5.0.0,MIT,https://github.com/sindresorhus/hex-rgb
http-signature@1.2.0,MIT,https://github.com/joyent/node-http-signature
inflight@1.0.6,ISC,https://github.com/npm/inflight
inherits@2.0.4,ISC,https://github.com/isaacs/inherits
is-arrayish@0.3.2,MIT,https://github.com/qix-/node-is-arrayish
is-binary-path@2.1.0,MIT,https://github.com/sindresorhus/is-binary-path
is-extglob@2.1.1,MIT,https://github.com/jonschlinkert/is-extglob
is-fullwidth-code-point@2.0.0,MIT,https://github.com/sindresorhus/is-fullwidth-code-point
is-fullwidth-code-point@3.0.0,MIT,https://github.com/sindresorhus/is-fullwidth-code-point
is-glob@4.0.1,MIT,https://github.com/micromatch/is-glob
is-number@7.0.0,MIT,https://github.com/jonschlinkert/is-number
is-stream@2.0.1,MIT,https://github.com/sindresorhus/is-stream
is-typedarray@1.0.0,MIT,https://github.com/hughsk/is-typedarray
isarray@1.0.0,MIT,https://github.com/juliangruber/isarray
isstream@0.1.2,MIT,https://github.com/rvagg/isstream
js-tokens@4.0.0,MIT,https://github.com/lydell/js-tokens
jsbn@0.1.1,MIT,https://github.com/andyperlitch/jsbn
jsesc@2.5.2,MIT,https://github.com/mathiasbynens/jsesc
json-schema-traverse@0.4.1,MIT,https://github.com/epoberezkin/json-schema-traverse
json-schema@0.4.0,(AFL-2.1 OR BSD-3-Clause),https://github.com/kriszyp/json-schema
json-stringify-safe@5.0.1,ISC,https://github.com/isaacs/json-stringify-safe
json5@2.2.0,MIT,https://github.com/json5/json5
jsprim@1.4.2,MIT,https://github.com/joyent/node-jsprim
keygrip@1.0.3,MIT,https://github.com/crypto-utils/keygrip
kuler@2.0.0,MIT,https://github.com/3rd-Eden/kuler
locate-path@3.0.0,MIT,https://github.com/sindresorhus/locate-path
locate-path@5.0.0,MIT,https://github.com/sindresorhus/locate-path
lodash@4.17.21,MIT,https://github.com/lodash/lodash
logform@2.2.0,MIT,https://github.com/winstonjs/logform
lru-cache@6.0.0,ISC,https://github.com/isaacs/node-lru-cache
magic-string@0.25.7,MIT,https://github.com/rich-harris/magic-string
mime-db@1.40.0,MIT,https://github.com/jshttp/mime-db
mime-types@2.1.24,MIT,https://github.com/jshttp/mime-types
minimatch@3.0.4,ISC,https://github.com/isaacs/minimatch
minimist@1.2.6,MIT,https://github.com/substack/minimist
ms@2.1.2,MIT,https://github.com/zeit/ms
node-releases@1.1.75,MIT,https://github.com/chicoxyzzy/node-releases
normalize-path@3.0.0,MIT,https://github.com/jonschlinkert/normalize-path
oauth-sign@0.9.0,Apache-2.0,https://github.com/mikeal/oauth-sign
once@1.4.0,ISC,https://github.com/isaacs/once
one-time@1.0.0,MIT,https://github.com/3rd-Eden/one-time
p-limit@2.3.0,MIT,https://github.com/sindresorhus/p-limit
p-locate@3.0.0,MIT,https://github.com/sindresorhus/p-locate
p-locate@4.1.0,MIT,https://github.com/sindresorhus/p-locate
p-try@2.2.0,MIT,https://github.com/sindresorhus/p-try
parse5@5.1.1,MIT,https://github.com/inikulin/parse5
path-exists@3.0.0,MIT,https://github.com/sindresorhus/path-exists
path-exists@4.0.0,MIT,https://github.com/sindresorhus/path-exists
path-is-absolute@1.0.1,MIT,https://github.com/sindresorhus/path-is-absolute
path-parse@1.0.7,MIT,https://github.com/jbgutierrez/path-parse
performance-now@2.1.0,MIT,https://github.com/braveg1rl/performance-now
picomatch@2.3.0,MIT,https://github.com/micromatch/picomatch
process-nextick-args@2.0.1,MIT,https://github.com/calvinmetcalf/process-nextick-args
psl@1.8.0,MIT,https://github.com/lupomontero/psl
punycode@2.1.1,MIT,https://github.com/bestiejs/punycode.js
qs@6.5.2,BSD-3-Clause,https://github.com/ljharb/qs
readable-stream@2.3.7,MIT,https://github.com/nodejs/readable-stream
readable-stream@3.6.0,MIT,https://github.com/nodejs/readable-stream
readdirp@3.6.0,MIT,https://github.com/paulmillr/readdirp
reflect-metadata@0.1.13,Apache-2.0,https://github.com/rbuckton/reflect-metadata
request@2.88.2,Apache-2.0,https://github.com/request/request
require-directory@2.1.1,MIT,https://github.com/troygoode/node-require-directory
require-main-filename@2.0.0,ISC,https://github.com/yargs/require-main-filename
resolve@1.12.0,MIT,https://github.com/browserify/resolve
rxjs@7.5.4,Apache-2.0,https://github.com/reactivex/rxjs
safe-buffer@5.1.2,MIT,https://github.com/feross/safe-buffer
safer-buffer@2.1.2,MIT,https://github.com/ChALkeR/safer-buffer
semver@5.7.1,ISC,https://github.com/npm/node-semver
semver@6.3.0,ISC,https://github.com/npm/node-semver
semver@7.3.5,ISC,https://github.com/npm/node-semver
set-blocking@2.0.0,ISC,https://github.com/yargs/set-blocking
simple-swizzle@0.2.2,MIT,https://github.com/qix-/node-simple-swizzle
smart-webcomponents-angular@11.0.12,Custom: https://www.htmlelements.com/docs/angular-cli/,
source-map@0.5.7,BSD-3-Clause,https://github.com/mozilla/source-map
source-map@0.6.1,BSD-3-Clause,https://github.com/mozilla/source-map
sourcemap-codec@1.4.8,MIT,https://github.com/Rich-Harris/sourcemap-codec
sshpk@1.16.1,MIT,https://github.com/joyent/node-sshpk
stack-trace@0.0.10,MIT,https://github.com/felixge/node-stack-trace
string-width@3.1.0,MIT,https://github.com/sindresorhus/string-width
string-width@4.2.3,MIT,https://github.com/sindresorhus/string-width
string_decoder@1.1.1,MIT,https://github.com/nodejs/string_decoder
strip-ansi@5.2.0,MIT,https://github.com/chalk/strip-ansi
strip-ansi@6.0.0,MIT,https://github.com/chalk/strip-ansi
strip-ansi@6.0.1,MIT,https://github.com/chalk/strip-ansi
supports-color@5.5.0,MIT,https://github.com/chalk/supports-color
supports-color@7.2.0,MIT,https://github.com/chalk/supports-color
tabbable@5.2.1,MIT,https://github.com/focus-trap/tabbable
text-hex@1.0.0,MIT,https://github.com/3rd-Eden/text-hex
to-fast-properties@2.0.0,MIT,https://github.com/sindresorhus/to-fast-properties
to-regex-range@5.0.1,MIT,https://github.com/micromatch/to-regex-range
tough-cookie@2.5.0,BSD-3-Clause,https://github.com/salesforce/tough-cookie
triple-beam@1.3.0,MIT,https://github.com/winstonjs/triple-beam
ts-md5@1.2.9,MIT,https://github.com/cotag/ts-md5
tslib@1.14.1,0BSD,https://github.com/Microsoft/tslib
tslib@2.3.1,0BSD,https://github.com/Microsoft/tslib
tunnel-agent@0.6.0,Apache-2.0,https://github.com/mikeal/tunnel-agent
tweetnacl@0.14.5,Unlicense,https://github.com/dchest/tweetnacl-js
typescript@4.3.5,Apache-2.0,https://github.com/Microsoft/TypeScript
uri-js@4.2.2,BSD-2-Clause,https://github.com/garycourt/uri-js
util-deprecate@1.0.2,MIT,https://github.com/TooTallNate/util-deprecate
uuid@3.4.0,MIT,https://github.com/uuidjs/uuid
verror@1.10.0,MIT,https://github.com/davepacheco/node-verror
which-module@2.0.0,ISC,https://github.com/nexdrew/which-module
winston-transport@4.4.0,MIT,https://github.com/winstonjs/winston-transport
winston@3.3.3,MIT,https://github.com/winstonjs/winston
wrap-ansi@5.1.0,MIT,https://github.com/chalk/wrap-ansi
wrap-ansi@7.0.0,MIT,https://github.com/chalk/wrap-ansi
wrappy@1.0.2,ISC,https://github.com/npm/wrappy
y18n@4.0.3,ISC,https://github.com/yargs/y18n
y18n@5.0.8,ISC,https://github.com/yargs/y18n
yallist@4.0.0,ISC,https://github.com/isaacs/yallist
yargs-parser@13.1.2,ISC,https://github.com/yargs/yargs-parser
yargs-parser@20.2.9,ISC,https://github.com/yargs/yargs-parser
yargs@13.3.2,MIT,https://github.com/yargs/yargs
yargs@17.1.1,MIT,https://github.com/yargs/yargs
zone.js@0.11.4,MIT,https://github.com/angular/angular
